student_id,math_score,science_score,english_score,history_score,study_hours_week,quiz_attempts,consecutive_logins,material_access_freq,improvement_rate,score_consistency,time_per_question,class_size,resource_index,faculty_ratio,peak_study_time,weekend_study_ratio,knowledge_gap,predicted_score,overall_avg,science_math_diff,eng_hist_ratio
5574,53,73,73,64,19,3,1,5,1.2166425844891613,0.17638322697101308,3.485925478465158,29,46,0.0839281749543159,7,0.39977187548766846,23,88,65,20,1.14
5575,41,75,90,70,37,3,2,8,1.8395030711018034,0.2457530824222089,3.7102114197209572,33,35,0.16999461571469626,9,0.5868623600131557,29,86,69,34,1.28
5576,56,70,71,73,34,4,4,1,1.9395745354846676,0.2829354112053831,3.681218231177254,37,50,0.05279887487829527,10,0.17691610034901276,27,74,67,14,0.97
5577,67,72,90,70,29,7,4,3,1.9834738047470062,0.1585751038486305,7.8802366251030325,51,75,0.07293999148325965,11,0.5165599586058662,27,73,74,5,1.28
5578,48,71,79,53,8,6,2,0,2.190716858052354,0.4027721440035261,2.9352898703519372,41,56,0.11591605853586505,8,0.5664143392248506,27,87,62,23,1.49
5579,65,63,79,69,22,1,6,0,0.8063787574307697,0.3719938212118945,2.7049426443673483,24,29,0.11776289287388234,17,0.7420471710521349,23,86,69,-2,1.14
5580,87,69,70,88,37,1,6,8,1.9931996773817084,0.08376512010346236,3.806932766605149,23,30,0.11279365399403966,5,0.10843852624518154,30,71,78,-18,0.79
5581,77,72,79,70,24,3,1,14,1.0913367479864233,0.3829529349869549,0.3086539414508865,23,59,0.10382631796123104,17,0.12611791053285243,36,87,74,-5,1.13
5582,84,71,88,69,25,3,4,3,1.9529643551859457,0.0860410272919642,4.4072696222951935,20,63,0.1562976328846932,5,0.2312273254495316,50,80,78,-13,1.27
5583,69,55,73,85,5,3,1,3,0.5594217452413686,0.3775324739940819,5.4402741862841095,27,40,0.16697557683541853,18,0.5360562921732981,24,68,70,-14,0.86
5584,79,56,72,59,38,2,3,14,0.9270763968889615,0.32494403935742927,6.909131499376725,36,61,0.08136907469401372,20,0.4281359940937653,30,68,66,-23,1.22
5585,56,80,73,77,13,3,2,8,1.4629688905012248,0.3196486797419934,8.468036915238944,46,30,0.1417730096430116,7,0.24891581376315558,29,74,71,24,0.95
5586,57,66,87,62,5,2,3,1,1.6850548312158449,0.2595368684071874,4.9826317852231865,26,59,0.08801069385171384,11,0.2790010737858918,9,80,68,9,1.4
5587,32,75,81,79,31,5,3,0,2.393668552646717,0.5272482115563047,3.751390407207005,46,67,0.05622139771486618,11,0.5548630228860724,28,88,66,43,1.02
5588,79,59,86,76,19,5,1,14,0.9931632573794051,0.21982823006144478,1.486257139377214,54,65,0.14778936277361354,11,0.26748587332183194,30,72,75,-20,1.13
5589,83,55,77,63,28,3,2,3,1.551917502360071,0.07056494437155784,3.7611903214166547,57,60,0.14560546052308923,8,0.047458299628446984,28,61,69,-28,1.22
5590,58,61,75,65,29,4,1,5,1.4851126054738495,0.3257892849697865,3.3061096448684335,33,22,0.12553484890621808,2,0.4384301542911481,15,86,64,3,1.15
5591,61,67,78,78,38,3,1,3,1.8853019109191915,0.10028810326129098,2.576439508321973,39,42,0.19412990369518363,0,0.7796186508649525,38,81,71,6,1.0
5592,55,63,83,47,14,3,4,6,0.9869380180848479,0.15830628832452637,1.3131658033163598,55,45,0.12083575583195405,15,0.44409859010914005,27,85,62,8,1.76
5593,69,82,73,63,34,3,7,11,2.356654634049641,0.46718078115853,3.506368148227427,28,44,0.1326808053934571,17,0.22521854644973402,23,68,71,13,1.16
5594,78,71,85,74,29,4,2,25,2.489502438057883,0.5145701336291282,3.6252159778470325,40,32,0.15975853417078129,13,0.7235131592973683,30,79,77,-7,1.15
5595,44,88,77,64,7,5,4,2,2.2691607093320227,0.028724153490644683,4.648938564086091,45,87,0.07944996486777517,16,0.5653402241999975,19,61,68,44,1.2
5596,69,74,55,69,26,5,3,3,1.9093960793713682,0.31089768540791657,1.0404156170231476,43,35,0.1554877520175573,12,0.4496752982961032,21,82,66,5,0.8
5597,61,45,82,45,28,3,6,10,1.8465213341315159,0.47211038056475846,8.126947942435473,46,32,0.11628367643086376,14,0.46355904812681714,47,64,58,-16,1.82
5598,66,80,64,58,31,5,8,2,2.0001749581457773,0.34927906648026447,8.833906021845232,53,40,0.15206037197309216,20,0.0750493367399808,35,90,67,14,1.1
5599,70,54,81,75,30,4,6,2,1.6184767923523966,0.33710336958340403,4.757352562481385,31,68,0.10992565090901511,22,0.6163082953570733,29,94,70,-16,1.08
5600,62,72,82,59,20,5,8,17,0.9719498104698352,0.4404523424881582,4.808591750513971,39,47,0.15107713608648005,10,0.615523337697655,26,57,68,10,1.39
5601,63,62,77,53,8,3,1,6,2.2793341994195373,0.11532271970807503,1.8853733799524517,29,72,0.09807264962225008,2,0.5432307843383833,39,61,63,-1,1.45
5602,62,91,79,79,27,3,1,3,1.8134987651452465,0.30835909358690433,6.442347090309701,48,41,0.07601240059402903,18,0.2789409291220304,23,55,77,29,1.0
5603,76,84,83,73,23,4,3,7,0.6578789461958794,0.2617741302960027,1.9027666530325222,42,49,0.11227067797875542,8,0.7878556406322959,28,72,79,8,1.14
5604,70,62,71,56,19,2,5,1,1.4942103627116703,0.2956092485375054,4.22045833869229,59,57,0.12200135180295407,18,0.6653777579484986,33,62,64,-8,1.27
5605,67,68,81,69,35,4,1,4,1.3957001458614307,0.11323224376171985,5.319519448034699,22,35,0.14211899305478948,18,0.17753060369253867,32,72,71,1,1.17
5606,49,72,84,56,28,7,2,6,0.6898205830945332,0.17957579451498545,5.318193938041066,32,34,0.1728978016526863,17,0.8274716348520575,12,78,65,23,1.5
5607,60,78,89,66,15,8,2,6,1.2313112149466119,0.16280855210719364,1.7494002968856126,24,68,0.059553319769907354,8,0.355103210536352,44,73,73,18,1.35
5608,75,70,66,69,14,3,6,1,0.9156583986120097,0.1986890137721896,5.062277023257996,33,24,0.1673922870300963,9,0.571142893093062,22,77,70,-5,0.96
5609,65,59,78,59,12,2,4,26,0.5885459342206005,0.18658655315345876,6.018537227859125,53,38,0.13305351748547284,12,0.05759835875390955,37,77,65,-6,1.32
5610,72,62,67,76,7,3,3,7,0.5441531844692251,0.1709966030555749,0.8417315889476182,39,61,0.18803262798275794,13,0.4470654843363563,25,88,69,-10,0.88
5611,86,69,66,77,23,9,1,6,1.0575052445605668,0.16546429732951382,6.370180916568416,43,63,0.08483995629259662,17,0.054637297796417864,21,78,74,-17,0.86
5612,77,82,77,70,8,4,3,4,0.6833365956808404,0.3781675801840328,2.845737072731585,31,52,0.133729328945568,16,0.6859022790849885,44,70,76,5,1.1
5613,66,74,75,72,33,3,1,2,2.1843670225746874,0.2893786753256091,6.455003118205189,46,45,0.162554213558792,2,0.35554933954299517,40,67,71,8,1.04
5614,58,62,84,52,25,2,1,3,2.4515045873713177,0.48612148870840216,1.157071522686568,50,84,0.10592643237983076,9,0.33651351790323497,33,66,64,4,1.61
5615,34,76,72,82,13,5,5,2,1.427672757005318,0.051918840815014654,3.3632219350638612,34,58,0.12220329236768258,4,0.18783869200842793,22,71,66,42,0.88
5616,62,66,73,66,22,2,3,0,1.6797712208881996,0.47169420205102686,4.1679804259181275,21,73,0.07465301528708582,9,0.2144294296738452,25,77,66,4,1.1
5617,61,78,76,57,23,6,3,12,2.3990886145521673,0.11114841897131472,2.9547906516511397,49,56,0.0703643813116796,9,0.13128105365304463,25,69,68,17,1.33
5618,69,95,68,69,21,5,6,3,2.000807237922535,0.5663319495953624,10.958767297766794,48,43,0.05690889466872175,18,0.2535086631689038,25,67,75,26,0.98
5619,63,66,69,76,28,7,2,0,1.5184928716056931,0.06286147948832588,2.1195471375520656,45,72,0.15458151303060172,4,0.6024058887502666,23,72,68,3,0.91
5620,61,78,83,73,10,5,1,2,1.3518665313065938,0.2810842282812637,3.171922502612234,58,30,0.09628519638245236,8,0.3630420040223746,29,81,73,17,1.14
5621,43,62,70,56,35,2,6,2,1.9932842595120823,0.09406508364538123,4.625028733737395,27,42,0.19818371135206686,4,0.18042682801388002,41,72,57,19,1.25
5622,53,68,84,76,31,1,2,0,1.144202623556928,0.2925381526735798,3.766419273624997,39,56,0.15523962770736244,3,0.6392959984123373,24,73,70,15,1.1
5623,70,70,79,67,38,2,6,1,1.9998401617572654,0.0966624355426024,2.327051446003259,45,62,0.13958252224593637,0,0.13639594580294767,24,56,71,0,1.18
5624,85,68,62,73,31,1,4,0,0.6441233264453543,0.22801841533286177,4.080642764444389,46,32,0.05220185176350992,11,0.1997522181242099,39,76,72,-17,0.85
5625,63,94,79,59,31,2,3,0,1.5293371747420423,0.47212317506185403,0.8102682156723319,31,37,0.15981325913562405,19,0.020487217093675514,30,61,73,31,1.34
5626,68,66,79,79,39,4,1,0,0.8621904246476568,0.13054131737330454,9.918381414915128,45,40,0.11423343903543794,18,0.40820063157298137,39,66,73,-2,1.0
5627,76,75,78,70,16,5,2,11,1.9691334500536626,0.2411366795973975,2.669272157448858,37,49,0.08048656341110352,22,0.3133266550706051,44,81,74,-1,1.11
5628,55,50,73,81,33,2,2,7,2.439480299914863,0.19378705921755715,9.887626018684799,57,27,0.07344174224403821,4,0.537593107302711,28,69,64,-5,0.9
5629,69,74,67,51,10,5,8,10,1.8102623678036591,0.2115382489850951,7.934760256394852,43,37,0.0696895876837219,2,0.5137581490749049,29,60,65,5,1.31
5630,56,81,85,52,11,2,1,0,1.9496318893623599,0.4319042798643057,1.4731059261768578,43,28,0.1882568509978963,16,0.11920010754083275,36,81,68,25,1.63
5631,75,64,74,65,10,3,3,5,0.8269015673328381,0.27717031327968283,6.717402380620008,59,36,0.15409736884081604,17,0.5040949528085602,21,80,69,-11,1.14
5632,66,44,67,84,23,2,2,11,1.5997933025673996,0.6445787225257655,5.249183977832459,42,49,0.07041983225328587,6,0.3214847393230468,48,68,65,-22,0.8
5633,68,69,78,89,18,5,5,15,2.0576734377563994,0.4082181270684012,2.142942340348413,21,44,0.05857298493573117,5,0.9892945877202902,21,73,76,1,0.88
5634,55,70,69,58,25,3,6,0,2.2152518131870886,0.09885949521381941,6.208372071845519,40,78,0.06752114213209703,3,0.5279845428479094,18,80,63,15,1.19
5635,73,77,67,68,18,4,2,2,2.4511909287382805,0.2533097131302337,3.187474871077248,23,51,0.07695665516522299,22,0.42661199055974064,38,81,71,4,0.98
5636,90,90,71,69,18,3,1,2,1.993277805234847,0.19091005198102604,6.005403878944978,23,55,0.11660170213653452,4,0.3179286152620504,29,68,80,0,1.03
5637,52,66,69,75,36,2,1,1,1.647118950220012,0.17520689018439972,4.806312353222517,31,56,0.19294685081293889,1,0.4991584853505712,29,46,65,14,0.92
5638,60,61,67,77,30,5,4,0,2.129039285361463,0.4004200460677494,2.1041950025582707,59,42,0.16686923176937457,7,0.5396027825393998,24,69,66,1,0.87
5639,67,58,81,55,7,2,5,2,1.0158752268982922,0.26980080765263365,4.302864273117439,40,67,0.10644508202645185,17,0.3093679398855027,21,74,65,-9,1.47
5640,74,71,74,68,19,7,2,6,2.2454962288977405,0.14626415200356258,7.627506665040219,38,44,0.16443842284644877,7,0.27271300294991235,29,56,71,-3,1.09
5641,58,74,85,45,25,0,2,6,2.062979541933876,0.11726809697639867,7.870393474222821,58,91,0.05600845226302065,3,0.1289055927666049,22,60,65,16,1.88
5642,31,64,68,76,34,1,1,4,0.8337889425381471,0.09759684182156153,4.216741226523991,43,41,0.18010510685286985,3,0.5536362298762576,36,66,59,33,0.89
5643,81,77,61,64,18,3,4,7,2.2026175179034495,0.6092561840530752,1.2325755811722303,42,60,0.08367206573177886,13,0.08356091122199774,15,69,70,-4,0.95
5644,74,74,76,54,32,7,1,6,2.1617767267973145,0.25811936507337413,5.241848374041445,52,51,0.16014898862824786,0,0.48045794501108113,27,82,69,0,1.4
5645,44,70,89,71,6,4,4,7,2.349859860746533,0.657907649505451,2.070415097017018,27,35,0.09134402899264873,1,0.06251159417872039,36,79,68,26,1.25
5646,57,60,79,63,26,3,3,18,2.3019336198643785,0.42266860629850106,4.475847234362028,47,23,0.19290865942784302,16,0.4805419875176421,15,89,64,3,1.25
5647,83,65,100,81,11,6,5,4,1.156926647660778,0.15586836846887006,5.2465195542609475,57,52,0.19045959117739697,4,0.17698384612189785,19,68,82,-18,1.23
5648,82,45,77,58,36,6,3,7,1.522865979919775,0.061000995290320006,3.6864232030586987,53,73,0.12367361757120805,19,0.4806927794680689,23,86,65,-37,1.33
5649,76,72,76,92,20,0,1,8,2.1114164816256533,0.06690465897747794,2.294353111584798,49,62,0.05089633774303946,14,0.9208921573920195,39,76,79,-4,0.83
5650,62,70,57,77,6,6,3,12,2.039154383718926,0.3206131772937343,2.832563306989597,29,68,0.05572795075411559,12,0.6933087339126439,21,67,66,8,0.74
5651,65,71,78,82,21,3,7,3,2.1143583798781798,0.2954347655656779,4.863907452239651,41,48,0.08230762944415532,12,0.556445364020553,29,100,74,6,0.95
5652,63,75,76,56,7,1,5,12,0.9656858586708428,0.3382567137157539,6.862747365265545,43,49,0.11385754141970286,20,0.5762117968166479,21,63,67,12,1.35
5653,78,73,71,87,27,2,1,3,2.0872654739449663,0.2201361197395754,1.2578390916460478,23,59,0.08776493550171804,21,0.32621873242721866,29,78,77,-5,0.82
5654,54,68,73,54,32,4,1,5,0.7032154297117523,0.5025999125097713,3.3352146979048687,35,60,0.15467799313705904,11,0.8274774898743059,29,76,62,14,1.35
5655,55,70,74,65,12,6,9,2,1.4674618642532162,0.13795471463251702,2.7087021094926342,54,36,0.12626576712032406,5,0.9633844311768761,21,73,66,15,1.14
5656,77,55,73,82,37,4,4,21,0.6120029802060205,0.18079985998196643,2.4764634856911725,32,30,0.11853803319172886,2,0.690801868051453,31,67,71,-22,0.89
5657,64,64,91,73,8,4,5,1,1.4062772097143672,0.529436234844371,2.1396022567212407,48,36,0.16820090589794406,18,0.27965859042508867,31,83,73,0,1.24
5658,81,70,72,54,11,5,7,1,0.9905931566065251,0.2642207777298462,2.8028083174118334,49,25,0.08345033026077386,9,0.8295252763938643,28,80,69,-11,1.33
5659,56,62,76,80,15,3,2,1,1.538172072420259,0.14246029906601423,2.650324595984964,44,49,0.11805931482944815,2,0.5803423573385014,41,67,68,6,0.95
5660,64,78,71,71,12,5,6,2,1.9260146696475398,0.11558802443957511,4.463880726085945,28,53,0.11873919675143317,10,0.4688881183317884,22,68,71,14,1.0
5661,53,63,81,63,24,5,1,7,0.5619605824269751,0.07848605347020911,8.61226037247443,22,44,0.17086979619896092,2,0.5681237742695948,33,63,65,10,1.28
5662,65,72,76,51,32,2,2,20,1.0267255336093364,0.10460010038262903,1.880322558229162,32,69,0.06761510556996576,18,0.32762521161422337,20,70,66,7,1.49
5663,47,71,72,72,15,3,2,4,0.7994266909422689,0.46660943297180896,1.6064297328460775,27,46,0.18633086613765698,8,0.09954880829545684,31,82,65,24,1.0
5664,59,77,59,66,26,7,1,4,0.8672246067967708,0.44528584445509445,1.3012995665289777,38,26,0.05926588411239511,12,0.24258372961587565,27,71,65,18,0.89
5665,47,79,76,69,10,7,1,3,1.6639240933778554,0.19294445164892746,2.698057734791207,50,47,0.15502422222877466,15,0.29892631932234204,36,80,67,32,1.1
5666,73,76,72,50,11,7,4,11,0.6279784961559014,0.11900563652158612,4.090259283629846,40,28,0.06757829299770775,11,0.941991527827643,39,78,67,3,1.44
5667,73,48,74,63,14,4,2,2,1.9119936962467743,0.21879397413971827,2.94080623883972,30,42,0.16077058305945952,18,0.1600327504814838,46,74,64,-25,1.17
5668,44,81,65,73,8,6,3,1,0.9660418958599191,0.46368597016482427,3.5789592958506398,48,55,0.060689114819010855,2,0.47741166525058343,19,79,65,37,0.89
5669,81,85,86,88,13,7,3,1,2.4199674041727697,0.49316890567121735,5.15710594740478,56,55,0.15389486504200667,13,0.4304370897612406,23,83,85,4,0.98
5670,94,65,81,65,23,3,1,9,2.3691400032271392,0.28909049021953726,2.4960499900842033,30,44,0.10993460395123031,15,0.14478194059753335,15,62,76,-29,1.24
5671,65,72,86,83,37,2,8,0,1.963749812564844,0.2623107124362985,3.1822325853717275,32,47,0.12674913332533302,20,0.8033419666463626,35,73,76,7,1.03
5672,57,61,84,76,26,4,1,3,2.0748824039295855,0.6842802531498936,5.325044364642143,36,38,0.12961079986483992,22,0.2721438457146518,40,69,69,4,1.1
5673,98,50,79,70,5,1,1,1,1.9382864644639008,0.37501260225439953,7.829763830615755,26,47,0.11518985371925677,5,0.595517071819019,15,85,74,-48,1.13
5674,49,62,65,56,25,4,1,1,1.95288623845725,0.27832184871006194,6.411399424013599,20,58,0.08655774185072956,9,0.06971659538519542,17,72,58,13,1.16
5675,65,64,89,57,11,0,2,4,0.8603095187301348,0.6661366743047892,2.459258500174042,25,56,0.10912163934171239,11,0.029613797962435493,41,61,68,-1,1.56
5676,67,66,67,74,11,3,1,9,2.352670595243535,0.30288082933851157,5.22184218637638,44,41,0.12084514000045153,16,0.7090122884826602,43,76,68,-1,0.9
5677,81,60,72,62,26,4,5,1,2.103137819165855,0.21311817738228647,4.364833522627002,31,49,0.11603399296036239,15,0.203413890860925,34,75,68,-21,1.16
5678,69,62,80,61,17,3,1,0,1.645689310544671,0.1364817522515454,1.8968587175441052,29,64,0.11956328521737301,5,0.0777736459979188,24,75,68,-7,1.31
5679,59,69,81,66,27,4,9,4,0.832345234344126,0.5301970541243977,1.0214885949289725,29,61,0.18303635371582694,19,0.3348795457773191,15,69,68,10,1.23
5680,53,62,79,66,26,3,4,6,2.0520185988553363,0.4457905835217453,9.168640780884232,29,46,0.08267807113246706,3,0.5879969534901487,16,73,65,9,1.2
5681,60,75,71,77,30,4,6,4,2.316983834935851,0.4048599916513837,4.233671272963115,30,48,0.10460981133675218,2,0.29286106241380316,20,83,70,15,0.92
5682,52,76,70,62,22,6,3,0,1.4438740122329732,0.5055822458152542,12.623555056657441,23,55,0.18771109382429152,6,0.1563676745438252,19,74,65,24,1.13
5683,65,93,95,76,11,5,3,0,0.6718913052464297,0.229231600779992,3.6205113094472354,42,53,0.15579711797450452,16,0.23792380039242977,28,73,82,28,1.25
5684,58,81,74,72,6,4,11,0,2.4351333721025057,0.3050765539490711,3.122344336800155,44,61,0.15276256918792153,19,0.3862484964700635,13,78,71,23,1.03
5685,47,72,73,49,23,5,1,12,0.8416490769334524,0.13170241277637001,2.551320911799947,23,65,0.10840412139662782,1,0.628469692443963,37,79,60,25,1.49
5686,80,63,69,71,18,6,3,4,2.0884403330863957,0.2562920596195872,7.270454923956288,35,52,0.09173425745632807,16,0.22365730063704722,25,75,70,-17,0.97
5687,59,72,76,38,29,3,1,2,2.4683500120755344,0.42705692449048405,1.6956179312672235,53,72,0.08135007250607891,3,0.4201990401386434,33,84,61,13,1.99
5688,49,73,76,58,37,0,13,1,1.083726722838354,0.09698440590787887,8.495086877373735,53,54,0.0665702891158591,22,0.21832296543510402,36,92,64,24,1.31
5689,62,64,74,73,24,9,3,6,0.6987613670763115,0.4847862226927716,6.2272338155569305,30,32,0.1777126287692467,10,0.01930077939586697,27,66,68,2,1.01
5690,65,77,78,67,9,1,1,7,2.1216456941351067,0.37003777992744746,6.573515375648462,56,54,0.1233979757526938,14,0.9486709430111867,44,77,71,12,1.16
5691,44,56,89,48,25,1,1,8,0.6389773146467526,0.06548627712671284,9.48991310497334,39,55,0.16471939443717404,19,0.3953975618492512,24,94,59,12,1.85
5692,68,67,70,55,17,3,7,0,1.5563833324522938,0.16863808529700802,3.8920115651580303,26,50,0.15863296753681388,21,0.05671837014098257,31,83,65,-1,1.27
5693,52,75,75,39,18,2,1,7,1.9611986931851926,0.15240205673692278,5.45768852870096,39,58,0.06299444350861004,16,0.3777231908556077,41,90,60,23,1.92
5694,85,67,69,53,20,5,1,0,1.7818484288900809,0.30255501384159494,2.025280433259197,50,35,0.19153041036146767,20,0.4405630858173544,28,65,68,-18,1.3
5695,71,67,77,74,32,6,2,7,1.631569837498719,0.24686158678749706,6.421772248959341,39,44,0.13302802402445546,12,0.8645228304736347,33,63,72,-4,1.04
5696,60,68,70,61,5,5,12,0,1.0006442643422233,0.18405960809755836,3.6430959795947078,36,39,0.11386690009094445,21,0.15434204116775638,17,72,64,8,1.15
5697,56,61,70,69,6,2,1,1,1.1322320073312775,0.4415846266336033,4.063786874780396,55,63,0.06801889679259276,12,0.43288807567539656,34,89,64,5,1.01
5698,63,81,63,68,12,5,5,7,1.217174108505064,0.29652794980380975,6.508452518298272,56,35,0.13083393779578772,5,0.3737462680094676,13,74,68,18,0.93
5699,72,59,75,68,17,2,2,4,1.8111288295376426,0.0586049595611095,5.01906648831493,42,53,0.08188976386824443,4,0.2804626974902405,29,67,68,-13,1.1
5700,64,73,78,79,23,6,1,0,1.8596332598525354,0.18734614695192658,7.024513862724717,54,46,0.06727158838698431,16,0.6945158932379952,32,77,73,9,0.99
5701,62,74,89,65,6,2,5,0,0.8502295918970291,0.08305832543520433,3.62087415919402,20,43,0.07764869331803365,2,0.158520491929969,12,77,72,12,1.37
5702,65,60,78,78,35,4,2,1,0.5455105459308272,0.2465040838046477,13.15213149077046,20,70,0.19832237850269285,20,0.6071341125604828,35,64,70,-5,1.0
5703,57,70,71,40,14,1,2,9,0.6475976281064375,0.5102427688840527,2.9280197477411507,23,85,0.12827800317307808,10,0.7444387890242022,31,83,59,13,1.77
5704,60,60,64,80,9,1,4,4,1.8665558470361636,0.6859675541951591,6.287830681248077,49,42,0.09008369636297746,14,0.7287938885451459,18,61,66,0,0.8
5705,39,83,65,53,27,2,3,1,0.6897604886518938,0.3851135486033398,4.277416172334025,28,35,0.17658434235606385,0,0.20790425043975297,22,79,60,44,1.22
5706,76,58,64,56,34,2,3,1,1.1249178743498434,0.13010753613222065,7.459391701537733,27,59,0.1729244550126423,4,0.6541949878279983,31,78,63,-18,1.14
5707,68,63,90,60,36,3,2,3,1.6012553934432334,0.33353497084169076,3.042305997933272,26,29,0.11711427660716278,11,0.5451486512360024,40,91,70,-5,1.5
5708,55,57,77,79,5,4,3,0,1.60309050157968,0.0713106208950384,4.862791827408477,48,59,0.09212223274620235,3,0.39496340627455667,34,91,67,2,0.97
5709,87,56,70,58,7,7,6,2,1.5752591340412962,0.5080347970484119,3.6593554349988433,44,79,0.1519166922739234,17,0.31546766773516777,34,60,67,-31,1.2
5710,66,85,67,60,34,3,7,7,2.339411964836457,0.6957483679681431,4.3932800119910125,23,52,0.1479381164963307,10,0.279061166912791,24,87,69,19,1.11
5711,52,75,68,57,32,3,2,2,1.387295444633537,0.05557461779797911,3.0467362336336716,47,64,0.17227856566876398,16,0.6565395765014049,25,79,63,23,1.19
5712,75,71,70,70,25,8,1,7,0.8319802789858579,0.321609547225642,8.941433252968688,42,80,0.1120399671110101,7,0.5125162882370029,25,54,71,-4,1.0
5713,69,63,85,76,17,3,1,4,0.609030603580079,0.3355322554955836,2.7348627305772837,45,56,0.14445037408962447,13,0.11357128829599981,38,70,73,-6,1.12
5714,69,79,74,86,30,4,6,2,1.527592049011252,0.36076183001410805,6.12263110846947,40,49,0.05396692057135415,17,0.6733007641538485,34,82,77,10,0.86
5715,59,61,63,94,34,2,1,11,1.7112604175744226,0.16764902620360078,2.7458212418120906,43,46,0.05133523813298199,1,0.11994615840132299,18,74,69,2,0.67
5716,70,77,93,75,28,2,2,2,1.6550285350518275,0.09552951074110988,3.1648929611656738,46,42,0.18487370426454625,1,0.5740161023087916,29,60,78,7,1.24
5717,61,61,65,72,9,2,5,6,0.8838757950097829,0.3589758002530215,2.8282653526672306,34,38,0.07432141874828557,20,0.169997551939541,24,69,64,0,0.9
5718,71,63,70,54,20,3,5,8,0.5853909010499034,0.37393149490463873,2.836104114617635,40,39,0.16748065001586204,11,0.44816857089198375,17,76,64,-8,1.29
5719,42,77,85,89,20,4,2,12,2.253485237792307,0.5520410176998463,1.472908621581746,53,44,0.18118754120432273,11,0.24406002666879978,10,69,73,35,0.95
5720,59,78,78,70,14,5,4,1,1.3899436006923553,0.2683778285202999,4.135269794182438,36,51,0.12777019078880492,0,0.9196517412306799,33,88,71,19,1.11
5721,85,75,71,64,22,5,1,1,0.7121214499516086,0.23339443017719746,1.8750956001609802,22,40,0.15107834974557988,11,0.7513454706437939,29,77,73,-10,1.11
5722,55,59,65,72,21,5,8,2,1.8205763521887333,0.39059577978760474,2.6736549376316083,43,40,0.17130872281854048,1,0.1891031902520155,37,57,62,4,0.9
5723,57,65,67,61,35,2,9,10,1.8054743521214656,0.30920692528361976,5.833118168762345,24,35,0.14112068918620962,9,0.4612024207942254,23,62,62,8,1.1
5724,59,71,67,42,30,4,8,1,1.7258033805250055,0.09215005548943454,4.7260697223999575,38,65,0.19556974700497476,11,0.2275583469598081,23,52,59,12,1.59
5725,50,61,75,74,30,2,3,1,0.9645106327836794,0.5763056865740207,1.262010202486156,32,37,0.08376607047482813,16,0.3476816290412138,31,80,65,11,1.01
5726,38,83,76,82,16,2,1,0,2.2001582853390254,0.3739608452865413,1.650531270417666,44,51,0.11257429135619891,22,0.39478787285521727,26,74,69,45,0.93
5727,62,45,73,74,22,4,3,6,0.6757958655732113,0.33303997476380753,4.343931777627596,56,45,0.15335455764850597,10,0.31978051490327114,35,72,63,-17,0.99
5728,66,62,74,67,38,6,2,6,0.7338790427377908,0.15863507347339864,13.612008098470026,53,75,0.15806440297217078,18,0.5420298764581961,34,76,67,-4,1.1
5729,64,64,66,68,39,9,2,8,1.2698053091230483,0.204523619903561,1.7460806289833188,47,53,0.06540735128153202,22,0.35263535319263867,37,61,65,0,0.97
5730,63,41,77,69,15,2,1,3,2.2991963765852614,0.05865389077053194,5.109990119080553,20,53,0.10052932715855956,5,0.10509519597196368,20,66,62,-22,1.11
5731,65,56,85,69,34,7,6,11,2.144982336988804,0.2319084422209908,4.446805018739561,55,61,0.14316908239687207,10,0.2632650854065046,46,74,68,-9,1.23
5732,77,76,73,67,15,7,6,0,2.317840725446419,0.17340354431783334,10.595377736540108,46,81,0.17929047222884203,0,0.48070593317270804,18,75,73,-1,1.09
5733,62,70,73,68,8,7,2,4,1.901410840651983,0.08186328450033777,9.978973828311032,32,48,0.06046343679904809,5,0.7267311889246175,32,64,68,8,1.07
5734,58,85,75,85,14,4,11,3,1.7432175895919613,0.17835225643758862,4.676320645499676,36,28,0.14700526655015905,4,0.7242287681910002,28,80,75,27,0.88
5735,61,85,83,73,38,1,1,11,2.0674114962873364,0.38208574296971043,6.33866941062321,24,38,0.12049932675744854,19,0.3046612837992788,33,62,75,24,1.14
5736,71,74,67,69,35,3,6,11,0.899626068811124,0.5258046700283788,2.022436426837521,23,41,0.07882024432896542,19,0.36342607324724746,26,76,70,3,0.97
5737,81,73,86,75,36,4,3,18,0.7227511777464268,0.022045365213250522,2.838703637530101,41,37,0.18587181919671186,19,0.7324816248993069,23,80,78,-8,1.15
5738,57,70,78,75,32,2,2,2,2.3608305996242342,0.007491028280059534,1.4457729304927083,27,35,0.1976765788181929,13,0.14765121249320073,39,77,70,13,1.04
5739,66,43,75,78,36,6,10,2,2.175105380579044,0.06532717553522868,0.6185580555290766,23,63,0.07385239631472544,22,0.2764389315723601,47,77,65,-23,0.96
5740,69,56,84,59,36,2,3,1,1.342945614593955,0.43280702177192937,4.902082455862635,54,62,0.10046785408274944,18,0.7240544263064629,33,72,67,-13,1.42
5741,53,71,65,62,21,4,6,6,2.0562100763837265,0.10935605294430935,4.943684780951227,45,63,0.09046807982890351,6,0.6262159786509846,25,72,62,18,1.05
5742,65,76,79,59,38,2,1,8,1.5199905565645315,0.3128953280732467,8.093991157687523,56,32,0.060259681359880954,11,0.6362792039830195,26,75,69,11,1.34
5743,47,72,78,76,39,6,1,9,0.5326400982187083,0.332130132201648,0.955109766721028,37,53,0.14947817083389117,19,0.4805453753726085,30,82,68,25,1.02
